lineNo,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug
bug3#src/lib_json/json_reader.cpp#FUNCTIONNOTFOUND#44,33,3,60,0,1,3.0434782608695654,0.08333333333333333,60,2.648936170212766,0.28867513459481287,0.03125,3,0
bug3#src/lib_json/json_reader.cpp#FUNCTIONNOTFOUND#48,33,3,60,0,1,3.0434782608695654,0.08333333333333333,60,2.648936170212766,0.28867513459481287,0.03125,3,0
bug3#src/lib_json/json_reader.cpp#FUNCTIONNOTFOUND#51,33,3,60,0,1,3.0434782608695654,0.08333333333333333,60,2.648936170212766,0.28867513459481287,0.03125,3,0
bug3#src/lib_json/json_reader.cpp#FUNCTIONNOTFOUND#54,33,3,60,0,1,3.0434782608695654,0.08333333333333333,60,2.648936170212766,0.28867513459481287,0.03125,3,0
bug3#src/lib_json/json_reader.cpp#Features::Features()#63,33,3,60,0,1,3.0434782608695654,0.08333333333333333,60,2.648936170212766,0.28867513459481287,0.03125,3,0
bug3#src/lib_json/json_reader.cpp#Features::all()#65,33,3,60,0,1,3.0434782608695654,0.08333333333333333,60,2.648936170212766,0.28867513459481287,0.03125,3,0
bug3#src/lib_json/json_reader.cpp#Features::strictMode()#67,1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
bug3#src/lib_json/json_reader.cpp#Features::strictMode()#68,1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
bug3#src/lib_json/json_reader.cpp#Features::strictMode()#69,1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
bug3#src/lib_json/json_reader.cpp#Features::strictMode()#70,1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
bug3#src/lib_json/json_reader.cpp#Features::strictMode()#71,1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
bug3#src/lib_json/json_reader.cpp#Features::strictMode()#72,1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
bug3#src/lib_json/json_reader.cpp#Features::strictMode()#73,1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
bug3#src/lib_json/json_reader.cpp#Features::strictMode()#74,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_reader.cpp#Reader::containsNewLine(class Reader::Location begin, class Reader::Location end)#79",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_reader.cpp#Reader::containsNewLine(class Reader::Location begin, class Reader::Location end)#80",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_reader.cpp#Reader::containsNewLine(class Reader::Location begin, class Reader::Location end)#81",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_reader.cpp#Reader::containsNewLine(class Reader::Location begin, class Reader::Location end)#82",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_reader.cpp#Reader::containsNewLine(class Reader::Location begin, class Reader::Location end)#83",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_reader.cpp#Reader::containsNewLine(class Reader::Location begin, class Reader::Location end)#84",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
bug3#src/lib_json/json_reader.cpp#Reader::Reader()#89,33,3,60,0,1,3.0434782608695654,0.08333333333333333,60,2.648936170212766,0.28867513459481287,0.03125,3,0
bug3#src/lib_json/json_reader.cpp#Reader::Reader(const class Json::Features & features)#91,4,0,89,3,0,0.0,0.0,-1,-0.0425531914893617,0.0,0.0,0,0
"bug3#src/lib_json/json_reader.cpp#Reader::parse(const std::string & document, class Json::Value & root, _Bool collectComments)#93",16,0,77,3,0,0.0,0.0,-1,-0.1702127659574468,0.0,0.0,0,0
