lineNo,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug
bug3#src/lib_json/json_value.cpp#cloneUnique(const std::unique_ptr<T> & p)#52,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#cloneUnique(const std::unique_ptr<T> & p)#53,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#cloneUnique(const std::unique_ptr<T> & p)#54,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#cloneUnique(const std::unique_ptr<T> & p)#55,0,1,93,2,0,2.0,0.3333333333333333,-1,1.0,0.5773502691896258,0.010416666666666666,1,0
bug3#src/lib_json/json_value.cpp#cloneUnique(const std::unique_ptr<T> & p)#56,0,1,93,2,0,2.0,0.3333333333333333,-1,1.0,0.5773502691896258,0.010416666666666666,1,0
bug3#src/lib_json/json_value.cpp#cloneUnique(const std::unique_ptr<T> & p)#57,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#cloneUnique(const std::unique_ptr<T> & p)#58,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#Value::nullSingleton()#70,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#Value::nullSingleton()#71,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#Value::nullSingleton()#72,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#Value::nullSingleton()#73,0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug3#src/lib_json/json_value.cpp#FUNCTIONNOTFOUND#74,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#FUNCTIONNOTFOUND#79,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#FUNCTIONNOTFOUND#82,93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
bug3#src/lib_json/json_value.cpp#integerToDouble(Json::UInt64 value)#93,2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
bug3#src/lib_json/json_value.cpp#integerToDouble(Json::UInt64 value)#94,2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
bug3#src/lib_json/json_value.cpp#integerToDouble(Json::UInt64 value)#95,2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
bug3#src/lib_json/json_value.cpp#integerToDouble(T value)#98,2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
bug3#src/lib_json/json_value.cpp#integerToDouble(T value)#99,2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_value.cpp#InRange(double d, T min, U max)#103",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_value.cpp#InRange(double d, T min, U max)#104",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#115",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#118",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#119",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug3#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#121",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#122",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#123",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug3#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#126",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#127",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#128",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#129",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#133",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#137",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#141",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#142",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#143",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#144",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#147",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#148",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#149",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#151",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#152",93,3,0,0,1,3.015873015873016,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0
"bug3#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#153",38,2,55,1,0,2.0256410256410255,0.04878048780487805,-1,1.5957446808510638,0.18257418583505536,0.020833333333333332,2,0
"bug3#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#155",38,2,55,1,0,2.0256410256410255,0.04878048780487805,-1,1.5957446808510638,0.18257418583505536,0.020833333333333332,2,0
"bug3#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#156",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#157",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#158",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
